Source,Target,Type,Weight
308793715,96434710,Undirected,1
247770392,277610140,Undirected,1
247770392,111824166,Undirected,1
247770392,161003103,Undirected,1
247770392,308793715,Undirected,1
247770392,352306783,Undirected,1
247770392,96050553,Undirected,1
247770392,52234710,Undirected,1
247770392,166191400,Undirected,1
247770392,96434710,Undirected,1
166191400,277610140,Undirected,1
166191400,111824166,Undirected,1
166191400,161003103,Undirected,1
166191400,308793715,Undirected,1
166191400,352306783,Undirected,1
166191400,247770392,Undirected,1
166191400,96050553,Undirected,1
166191400,52234710,Undirected,1
166191400,96434710,Undirected,1
277610140,277610140,Undirected,1
277610140,111824166,Undirected,1
277610140,161003103,Undirected,1
277610140,308793715,Undirected,1
277610140,352306783,Undirected,1
277610140,247770392,Undirected,1
277610140,96050553,Undirected,1
277610140,52234710,Undirected,1
277610140,166191400,Undirected,1
277610140,96434710,Undirected,1
352306783,277610140,Undirected,1
352306783,111824166,Undirected,1
352306783,161003103,Undirected,1
352306783,308793715,Undirected,1
352306783,352306783,Undirected,1
352306783,247770392,Undirected,1
352306783,96050553,Undirected,1
352306783,52234710,Undirected,1
352306783,166191400,Undirected,1
352306783,96434710,Undirected,1
96050553,277610140,Undirected,1
96050553,111824166,Undirected,1
96050553,161003103,Undirected,1
96050553,308793715,Undirected,1
96050553,352306783,Undirected,1
96050553,247770392,Undirected,1
96050553,96050553,Undirected,1
96050553,52234710,Undirected,1
96050553,166191400,Undirected,1
96050553,96434710,Undirected,1
96050553,177458279,Undirected,1
96050553,105823489,Undirected,1
96050553,195136252,Undirected,1
96050553,14631471,Undirected,1
96050553,5010178,Undirected,1
96434710,277610140,Undirected,1
96434710,111824166,Undirected,1
96434710,161003103,Undirected,1
96434710,308793715,Undirected,1
96434710,352306783,Undirected,1
96434710,247770392,Undirected,1
96434710,96050553,Undirected,1
96434710,52234710,Undirected,1
96434710,166191400,Undirected,1
96434710,96434710,Undirected,1
1013411,180407974,Undirected,1
1013411,190530672,Undirected,1
1013411,52234710,Undirected,1
1013411,123863108,Undirected,1
1013411,114081437,Undirected,1
1013411,161231482,Undirected,1
123863108,180407974,Undirected,1
123863108,190530672,Undirected,1
123863108,52234710,Undirected,1
123863108,1013411,Undirected,1
123863108,114081437,Undirected,1
123863108,161231482,Undirected,1
114081437,180407974,Undirected,1
114081437,190530672,Undirected,1
114081437,52234710,Undirected,1
114081437,1013411,Undirected,1
114081437,123863108,Undirected,1
114081437,161231482,Undirected,1
161231482,180407974,Undirected,1
161231482,190530672,Undirected,1
161231482,52234710,Undirected,1
161231482,1013411,Undirected,1
161231482,123863108,Undirected,1
161231482,114081437,Undirected,1
161231482,161231482,Undirected,1
194840807,7761916,Undirected,1
194840807,50158633,Undirected,1
194840807,87737430,Undirected,1
194840807,52234710,Undirected,1
194840807,203581793,Undirected,1
7761916,194840807,Undirected,1
7761916,50158633,Undirected,1
7761916,87737430,Undirected,1
7761916,52234710,Undirected,1
7761916,203581793,Undirected,1
50158633,194840807,Undirected,1
50158633,7761916,Undirected,1
50158633,87737430,Undirected,1
50158633,52234710,Undirected,1
50158633,203581793,Undirected,1
203581793,194840807,Undirected,1
203581793,7761916,Undirected,1
203581793,50158633,Undirected,1
203581793,87737430,Undirected,1
203581793,52234710,Undirected,1
203581793,237910150,Undirected,1
203581793,79164604,Undirected,1
203581793,60783733,Undirected,1
203581793,180052552,Undirected,1
203581793,99790802,Undirected,1
203581793,284056634,Undirected,1
203581793,196895895,Undirected,1
203581793,181691109,Undirected,1
87737430,194840807,Undirected,1
87737430,7761916,Undirected,1
87737430,50158633,Undirected,1
87737430,87737430,Undirected,1
87737430,52234710,Undirected,1
87737430,203581793,Undirected,1
122446929,372080517,Undirected,2
122446929,312937453,Undirected,2
122446929,83615933,Undirected,2
122446929,65298623,Undirected,2
122446929,61654498,Undirected,2
61654498,372080517,Undirected,2
61654498,312937453,Undirected,2
61654498,83615933,Undirected,2
61654498,65298623,Undirected,2
61654498,122446929,Undirected,2
61654498,101866832,Undirected,1
61654498,270598388,Undirected,1
61654498,349354892,Undirected,1
61654498,183926837,Undirected,1
61654498,64110462,Undirected,1
61654498,168660344,Undirected,1
61654498,9004332,Undirected,1
61654498,196082656,Undirected,1
61654498,102130847,Undirected,1
61654498,87479949,Undirected,1
61654498,320657062,Undirected,1
61654498,166924104,Undirected,1
61654498,210526147,Undirected,1
61654498,89699760,Undirected,1
61654498,80748541,Undirected,1
61654498,241334621,Undirected,1
61654498,296592834,Undirected,1
61654498,188973593,Undirected,1
61654498,167711055,Undirected,1
61654498,392734109,Undirected,1
61654498,368187993,Undirected,1
61654498,138257747,Undirected,1
372080517,372080517,Undirected,1
372080517,312937453,Undirected,2
372080517,83615933,Undirected,2
372080517,65298623,Undirected,2
372080517,122446929,Undirected,2
372080517,61654498,Undirected,2
372080517,110438918,Undirected,1
372080517,165204198,Undirected,2
372080517,135548914,Undirected,1
372080517,390463963,Undirected,1
372080517,288494202,Undirected,1
372080517,363323713,Undirected,1
372080517,228650583,Undirected,1
372080517,84581013,Undirected,1
372080517,174542527,Undirected,1
372080517,236212027,Undirected,1
372080517,148438095,Undirected,1
372080517,308163407,Undirected,1
372080517,360373224,Undirected,1
372080517,345142627,Undirected,1
372080517,307102914,Undirected,1
372080517,121448240,Undirected,1
372080517,356337659,Undirected,1
372080517,316025387,Undirected,1
372080517,164558445,Undirected,5
372080517,392322578,Undirected,1
372080517,390221525,Undirected,1
372080517,421158947,Undirected,1
372080517,62897548,Undirected,1
372080517,86460352,Undirected,1
372080517,163957524,Undirected,1
372080517,337186552,Undirected,1
372080517,328261926,Undirected,1
372080517,115046457,Undirected,1
372080517,293149169,Undirected,1
372080517,309435290,Undirected,1
372080517,171346236,Undirected,1
372080517,169481722,Undirected,1
372080517,117699281,Undirected,1
65298623,372080517,Undirected,2
65298623,312937453,Undirected,2
65298623,83615933,Undirected,2
65298623,65298623,Undirected,1
65298623,122446929,Undirected,2
65298623,61654498,Undirected,2
65298623,280654868,Undirected,1
65298623,184219860,Undirected,1
65298623,166771493,Undirected,1
65298623,276613032,Undirected,1
65298623,388579209,Undirected,1
65298623,114289767,Undirected,1
65298623,292731458,Undirected,1
65298623,403189138,Undirected,1
65298623,379471460,Undirected,1
65298623,115056657,Undirected,1
65298623,3444457,Undirected,1
65298623,146689771,Undirected,1
65298623,438870954,Undirected,1
65298623,231266591,Undirected,1
65298623,384880903,Undirected,1
65298623,300080455,Undirected,2
65298623,112611030,Undirected,1
65298623,150143147,Undirected,1
65298623,150307735,Undirected,1
65298623,144407494,Undirected,1
65298623,297822226,Undirected,1
65298623,158275175,Undirected,1
65298623,94722436,Undirected,1
65298623,198237070,Undirected,1
65298623,99647059,Undirected,1
65298623,203770426,Undirected,1
65298623,169890383,Undirected,1
65298623,104455551,Undirected,1
65298623,121378112,Undirected,1
65298623,186657514,Undirected,1
65298623,151386578,Undirected,1
65298623,293293307,Undirected,1
65298623,377778245,Undirected,1
65298623,348154469,Undirected,1
65298623,219543293,Undirected,1
65298623,140403691,Undirected,1
65298623,399642103,Undirected,1
65298623,6914425,Undirected,1
65298623,96570586,Undirected,2
65298623,125695587,Undirected,1
65298623,39592340,Undirected,1
65298623,52671282,Undirected,1
65298623,62662034,Undirected,1
65298623,86798388,Undirected,1
65298623,208474448,Undirected,2
65298623,30568245,Undirected,1
65298623,123892079,Undirected,1
65298623,204251271,Undirected,1
65298623,86752819,Undirected,1
65298623,318317650,Undirected,1
65298623,134312666,Undirected,1
65298623,249478071,Undirected,1
65298623,93424796,Undirected,1
65298623,91373991,Undirected,1
65298623,91382534,Undirected,1
65298623,260814912,Undirected,1
65298623,176925524,Undirected,1
65298623,114912586,Undirected,1
65298623,128772660,Undirected,1
65298623,72183624,Undirected,1
65298623,188238872,Undirected,1
65298623,150080150,Undirected,1
65298623,92089105,Undirected,1
65298623,136175995,Undirected,1
65298623,405604226,Undirected,1
65298623,217751498,Undirected,1
65298623,131511953,Undirected,1
65298623,94117926,Undirected,1
65298623,156094894,Undirected,1
65298623,48595413,Undirected,1
65298623,5360054,Undirected,1
65298623,289861294,Undirected,1
65298623,246835989,Undirected,1
65298623,185808904,Undirected,1
65298623,199450564,Undirected,1
110438918,372080517,Undirected,1
110438918,165204198,Undirected,1
165204198,110438918,Undirected,1
165204198,372080517,Undirected,2
165204198,165204198,Undirected,1
165204198,135548914,Undirected,1
165204198,390463963,Undirected,1
165204198,288494202,Undirected,1
390463963,135548914,Undirected,1
390463963,288494202,Undirected,1
390463963,372080517,Undirected,1
390463963,165204198,Undirected,1
288494202,135548914,Undirected,1
288494202,390463963,Undirected,1
288494202,372080517,Undirected,1
288494202,165204198,Undirected,1
135548914,135548914,Undirected,1
135548914,390463963,Undirected,1
135548914,288494202,Undirected,1
135548914,372080517,Undirected,1
135548914,165204198,Undirected,1
228650583,372080517,Undirected,1
228650583,363323713,Undirected,1
363323713,372080517,Undirected,1
363323713,363323713,Undirected,1
363323713,228650583,Undirected,1
174542527,84581013,Undirected,1
174542527,236212027,Undirected,1
174542527,148438095,Undirected,1
174542527,372080517,Undirected,1
174542527,175279455,Undirected,1
174542527,83615933,Undirected,1
174542527,207336383,Undirected,1
174542527,85238889,Undirected,1
174542527,109237270,Undirected,1
174542527,129189488,Undirected,1
174542527,61303918,Undirected,1
174542527,155474857,Undirected,1
174542527,74973105,Undirected,1
174542527,93980822,Undirected,1
174542527,177167228,Undirected,1
174542527,106761310,Undirected,1
174542527,133660735,Undirected,1
174542527,24171473,Undirected,1
174542527,118734998,Undirected,1
174542527,368875858,Undirected,1
174542527,161391071,Undirected,1
174542527,179208147,Undirected,1
174542527,122382257,Undirected,1
174542527,53467432,Undirected,1
174542527,52837219,Undirected,1
174542527,148229601,Undirected,1
174542527,79459257,Undirected,1
174542527,44430021,Undirected,1
174542527,46579774,Undirected,2
174542527,86278451,Undirected,1
174542527,2777920,Undirected,1
174542527,166718111,Undirected,1
174542527,306469824,Undirected,1
174542527,191863093,Undirected,1
174542527,105742800,Undirected,1
174542527,346312198,Undirected,1
174542527,292065974,Undirected,1
174542527,132361029,Undirected,1
174542527,112052684,Undirected,1
174542527,109508734,Undirected,1
174542527,163952753,Undirected,1
174542527,202908355,Undirected,1
174542527,234265826,Undirected,1
174542527,75734517,Undirected,1
174542527,167132914,Undirected,1
174542527,121927052,Undirected,1
174542527,227199219,Undirected,1
174542527,215625265,Undirected,1
236212027,84581013,Undirected,1
236212027,174542527,Undirected,1
236212027,148438095,Undirected,1
236212027,372080517,Undirected,1
84581013,84581013,Undirected,1
84581013,174542527,Undirected,1
84581013,236212027,Undirected,1
84581013,148438095,Undirected,1
84581013,372080517,Undirected,1
148438095,84581013,Undirected,1
148438095,174542527,Undirected,1
148438095,236212027,Undirected,1
148438095,148438095,Undirected,1
148438095,372080517,Undirected,1
308163407,360373224,Undirected,1
308163407,345142627,Undirected,1
308163407,372080517,Undirected,1
360373224,308163407,Undirected,1
360373224,345142627,Undirected,1
360373224,372080517,Undirected,1
345142627,308163407,Undirected,1
345142627,360373224,Undirected,1
345142627,372080517,Undirected,1
121448240,307102914,Undirected,1
121448240,356337659,Undirected,1
121448240,372080517,Undirected,1
356337659,307102914,Undirected,1
356337659,121448240,Undirected,1
356337659,372080517,Undirected,1
307102914,307102914,Undirected,1
307102914,121448240,Undirected,1
307102914,356337659,Undirected,1
307102914,372080517,Undirected,1
316025387,164558445,Undirected,1
316025387,372080517,Undirected,1
316025387,392322578,Undirected,1
316025387,223839365,Undirected,1
316025387,140421653,Undirected,1
316025387,426734215,Undirected,1
316025387,303068536,Undirected,1
164558445,316025387,Undirected,1
164558445,372080517,Undirected,5
164558445,392322578,Undirected,1
164558445,390221525,Undirected,1
164558445,421158947,Undirected,1
164558445,62897548,Undirected,1
164558445,86460352,Undirected,1
164558445,163957524,Undirected,1
164558445,337186552,Undirected,1
164558445,328261926,Undirected,1
164558445,115046457,Undirected,1
164558445,293149169,Undirected,1
164558445,309435290,Undirected,1
164558445,171346236,Undirected,1
164558445,169481722,Undirected,1
164558445,117699281,Undirected,1
164558445,115000445,Undirected,1
164558445,354832827,Undirected,1
164558445,196895895,Undirected,1
164558445,102151680,Undirected,1
164558445,219322019,Undirected,1
164558445,137051248,Undirected,1
392322578,316025387,Undirected,1
392322578,164558445,Undirected,1
392322578,372080517,Undirected,1
421158947,390221525,Undirected,1
421158947,164558445,Undirected,1
421158947,372080517,Undirected,1
62897548,86460352,Undirected,1
62897548,163957524,Undirected,1
62897548,337186552,Undirected,1
62897548,328261926,Undirected,1
62897548,164558445,Undirected,1
62897548,372080517,Undirected,1
62897548,115046457,Undirected,1
86460352,62897548,Undirected,1
86460352,163957524,Undirected,1
86460352,337186552,Undirected,1
86460352,328261926,Undirected,1
86460352,164558445,Undirected,1
86460352,372080517,Undirected,1
86460352,115046457,Undirected,1
328261926,62897548,Undirected,1
328261926,86460352,Undirected,1
328261926,163957524,Undirected,1
328261926,337186552,Undirected,1
328261926,164558445,Undirected,1
328261926,372080517,Undirected,1
328261926,115046457,Undirected,1
115046457,62897548,Undirected,1
115046457,86460352,Undirected,1
115046457,163957524,Undirected,1
115046457,337186552,Undirected,1
115046457,328261926,Undirected,1
115046457,164558445,Undirected,1
115046457,372080517,Undirected,1
163957524,62897548,Undirected,1
163957524,86460352,Undirected,1
163957524,163957524,Undirected,1
163957524,337186552,Undirected,1
163957524,328261926,Undirected,1
163957524,164558445,Undirected,1
163957524,372080517,Undirected,1
163957524,115046457,Undirected,1
337186552,62897548,Undirected,1
337186552,86460352,Undirected,1
337186552,163957524,Undirected,1
337186552,337186552,Undirected,1
337186552,328261926,Undirected,1
337186552,164558445,Undirected,1
337186552,372080517,Undirected,1
337186552,115046457,Undirected,1
293149169,309435290,Undirected,1
293149169,164558445,Undirected,1
293149169,372080517,Undirected,1
309435290,293149169,Undirected,1
309435290,309435290,Undirected,1
309435290,164558445,Undirected,1
309435290,372080517,Undirected,1
171346236,171346236,Undirected,1
171346236,169481722,Undirected,1
171346236,117699281,Undirected,1
171346236,164558445,Undirected,1
171346236,372080517,Undirected,1
169481722,171346236,Undirected,1
169481722,169481722,Undirected,1
169481722,117699281,Undirected,1
169481722,164558445,Undirected,1
169481722,372080517,Undirected,1
117699281,171346236,Undirected,1
117699281,169481722,Undirected,1
117699281,117699281,Undirected,1
117699281,164558445,Undirected,1
117699281,372080517,Undirected,1
417625544,312937453,Undirected,1
417625544,181966909,Undirected,1
417625544,427996772,Undirected,1
417625544,123077479,Undirected,1
417625544,376838896,Undirected,1
417625544,223959781,Undirected,1
417625544,235729526,Undirected,1
417625544,423823322,Undirected,1
417625544,31163589,Undirected,1
417625544,152797577,Undirected,1
417625544,267789920,Undirected,1
181966909,417625544,Undirected,1
181966909,312937453,Undirected,1
181966909,427996772,Undirected,1
181966909,123077479,Undirected,1
427996772,417625544,Undirected,1
427996772,312937453,Undirected,1
427996772,181966909,Undirected,1
427996772,123077479,Undirected,1
392911646,223959781,Undirected,1
392911646,304056902,Undirected,1
392911646,312937453,Undirected,1
392911646,385342416,Undirected,1
392911646,416302745,Undirected,1
392911646,302261716,Undirected,1
223959781,392911646,Undirected,1
223959781,304056902,Undirected,1
223959781,312937453,Undirected,1
223959781,376838896,Undirected,1
223959781,417625544,Undirected,1
223959781,235729526,Undirected,1
99386192,312937453,Undirected,1
99386192,49082691,Undirected,1
99386192,184375441,Undirected,1
99386192,84729616,Undirected,1
99386192,40555982,Undirected,1
99386192,70024999,Undirected,1
184375441,99386192,Undirected,1
184375441,312937453,Undirected,1
184375441,49082691,Undirected,1
184375441,84729616,Undirected,1
184375441,40555982,Undirected,1
184375441,70024999,Undirected,1
84729616,99386192,Undirected,1
84729616,312937453,Undirected,1
84729616,49082691,Undirected,1
84729616,184375441,Undirected,1
84729616,40555982,Undirected,1
84729616,70024999,Undirected,1
40555982,99386192,Undirected,1
40555982,312937453,Undirected,1
40555982,49082691,Undirected,1
40555982,184375441,Undirected,1
40555982,84729616,Undirected,1
40555982,70024999,Undirected,1
70024999,99386192,Undirected,1
70024999,312937453,Undirected,1
70024999,49082691,Undirected,1
70024999,184375441,Undirected,1
70024999,84729616,Undirected,1
70024999,40555982,Undirected,1
49082691,99386192,Undirected,1
49082691,312937453,Undirected,1
49082691,49082691,Undirected,1
49082691,184375441,Undirected,1
49082691,84729616,Undirected,1
49082691,40555982,Undirected,1
49082691,70024999,Undirected,1
104248947,111921209,Undirected,1
104248947,158080117,Undirected,1
104248947,312937453,Undirected,1
158080117,111921209,Undirected,1
158080117,104248947,Undirected,1
158080117,312937453,Undirected,1
158080117,193473637,Undirected,1
158080117,128336760,Undirected,1
158080117,162763360,Undirected,1
111921209,111921209,Undirected,1
111921209,104248947,Undirected,1
111921209,158080117,Undirected,1
111921209,312937453,Undirected,1
374620910,140280674,Undirected,1
374620910,180835064,Undirected,1
374620910,312937453,Undirected,1
180835064,374620910,Undirected,1
180835064,140280674,Undirected,1
180835064,312937453,Undirected,1
140280674,374620910,Undirected,1
140280674,140280674,Undirected,1
140280674,180835064,Undirected,1
140280674,312937453,Undirected,1
145092996,312937453,Undirected,1
145092996,119483928,Undirected,1
119483928,312937453,Undirected,1
119483928,145092996,Undirected,1
185366759,206001332,Undirected,1
185366759,153877924,Undirected,1
185366759,97374587,Undirected,1
185366759,312937453,Undirected,1
153877924,206001332,Undirected,1
153877924,185366759,Undirected,1
153877924,97374587,Undirected,1
153877924,312937453,Undirected,1
97374587,206001332,Undirected,1
97374587,185366759,Undirected,1
97374587,153877924,Undirected,1
97374587,312937453,Undirected,1
206001332,206001332,Undirected,1
206001332,185366759,Undirected,1
206001332,153877924,Undirected,1
206001332,97374587,Undirected,1
206001332,312937453,Undirected,1
129446721,312937453,Undirected,1
129446721,164543615,Undirected,1
129446721,48765081,Undirected,1
164543615,312937453,Undirected,1
164543615,129446721,Undirected,1
164543615,164543615,Undirected,1
164543615,48765081,Undirected,1
164543615,302514629,Undirected,1
164543615,101176142,Undirected,1
164543615,109642309,Undirected,1
164543615,2345419,Undirected,1
164543615,180052552,Undirected,1
164543615,133257822,Undirected,1
164543615,293793689,Undirected,1
48765081,312937453,Undirected,1
48765081,129446721,Undirected,1
48765081,164543615,Undirected,1
48765081,48765081,Undirected,1
303688190,312937453,Undirected,1
303688190,62429711,Undirected,1
303688190,168757142,Undirected,1
303688190,150006879,Undirected,1
303688190,145618808,Undirected,1
168757142,312937453,Undirected,1
168757142,303688190,Undirected,1
168757142,62429711,Undirected,1
168757142,150006879,Undirected,1
168757142,145618808,Undirected,1
150006879,312937453,Undirected,1
150006879,303688190,Undirected,1
150006879,62429711,Undirected,1
150006879,168757142,Undirected,1
150006879,145618808,Undirected,1
145618808,312937453,Undirected,1
145618808,303688190,Undirected,1
145618808,62429711,Undirected,1
145618808,168757142,Undirected,1
145618808,150006879,Undirected,1
62429711,312937453,Undirected,1
62429711,303688190,Undirected,1
62429711,62429711,Undirected,1
62429711,168757142,Undirected,1
62429711,150006879,Undirected,1
62429711,145618808,Undirected,1
102785717,312937453,Undirected,1
102785717,102785717,Undirected,1
105770480,66200699,Undirected,1
105770480,47894609,Undirected,1
105770480,157419153,Undirected,1
105770480,302982815,Undirected,1
105770480,312937453,Undirected,1
66200699,105770480,Undirected,1
66200699,47894609,Undirected,1
66200699,157419153,Undirected,1
66200699,302982815,Undirected,1
66200699,312937453,Undirected,1
47894609,105770480,Undirected,1
47894609,66200699,Undirected,1
47894609,157419153,Undirected,1
47894609,302982815,Undirected,1
47894609,312937453,Undirected,1
157419153,105770480,Undirected,1
157419153,66200699,Undirected,1
157419153,47894609,Undirected,1
157419153,302982815,Undirected,1
157419153,312937453,Undirected,1
302982815,105770480,Undirected,1
302982815,66200699,Undirected,1
302982815,47894609,Undirected,1
302982815,157419153,Undirected,1
302982815,312937453,Undirected,1
84662502,69685496,Undirected,1
84662502,153391447,Undirected,1
84662502,143043648,Undirected,1
84662502,182220253,Undirected,1
84662502,312937453,Undirected,1
153391447,69685496,Undirected,1
153391447,84662502,Undirected,1
153391447,143043648,Undirected,1
153391447,182220253,Undirected,1
153391447,312937453,Undirected,1
143043648,69685496,Undirected,1
143043648,84662502,Undirected,1
143043648,153391447,Undirected,1
143043648,182220253,Undirected,1
143043648,312937453,Undirected,1
182220253,69685496,Undirected,1
182220253,84662502,Undirected,1
182220253,153391447,Undirected,1
182220253,143043648,Undirected,1
182220253,312937453,Undirected,1
385933417,312937453,Undirected,1
385933417,385933417,Undirected,1
385933417,53266543,Undirected,1
385933417,38029619,Undirected,1
385933417,323489094,Undirected,1
385933417,31163589,Undirected,1
385933417,204700122,Undirected,1
385933417,68318300,Undirected,1
53266543,312937453,Undirected,1
53266543,385933417,Undirected,1
53266543,53266543,Undirected,1
53266543,38029619,Undirected,1
451191982,312937453,Undirected,1
451191982,429276143,Undirected,1
451191982,38029619,Undirected,1
451191982,125317952,Undirected,1
429276143,312937453,Undirected,1
429276143,451191982,Undirected,1
429276143,38029619,Undirected,1
429276143,125317952,Undirected,1
125317952,312937453,Undirected,1
125317952,451191982,Undirected,1
125317952,429276143,Undirected,1
125317952,38029619,Undirected,1
125317952,125317952,Undirected,1
288662732,296112251,Undirected,1
288662732,57576032,Undirected,1
288662732,312937453,Undirected,1
288662732,158765173,Undirected,1
158765173,288662732,Undirected,1
158765173,296112251,Undirected,1
158765173,57576032,Undirected,1
158765173,312937453,Undirected,1
296112251,288662732,Undirected,1
296112251,296112251,Undirected,1
296112251,57576032,Undirected,1
296112251,312937453,Undirected,1
296112251,158765173,Undirected,1
57576032,288662732,Undirected,1
57576032,296112251,Undirected,1
57576032,57576032,Undirected,1
57576032,312937453,Undirected,1
57576032,158765173,Undirected,1
280654868,184219860,Undirected,1
280654868,65298623,Undirected,1
280654868,166771493,Undirected,1
280654868,276613032,Undirected,1
184219860,280654868,Undirected,1
184219860,65298623,Undirected,1
184219860,166771493,Undirected,1
184219860,276613032,Undirected,1
276613032,280654868,Undirected,1
276613032,184219860,Undirected,1
276613032,65298623,Undirected,1
276613032,166771493,Undirected,1
388579209,114289767,Undirected,1
388579209,292731458,Undirected,1
388579209,403189138,Undirected,1
388579209,379471460,Undirected,1
388579209,115056657,Undirected,1
388579209,65298623,Undirected,1
114289767,388579209,Undirected,1
114289767,292731458,Undirected,1
114289767,403189138,Undirected,1
114289767,379471460,Undirected,1
114289767,115056657,Undirected,1
114289767,65298623,Undirected,1
114289767,231546094,Undirected,1
114289767,191255685,Undirected,1
114289767,307184591,Undirected,1
114289767,117933372,Undirected,1
114289767,164831583,Undirected,1
114289767,404894010,Undirected,1
114289767,93991648,Undirected,1
292731458,388579209,Undirected,1
292731458,114289767,Undirected,1
292731458,403189138,Undirected,1
292731458,379471460,Undirected,1
292731458,115056657,Undirected,1
292731458,65298623,Undirected,1
403189138,388579209,Undirected,1
403189138,114289767,Undirected,1
403189138,292731458,Undirected,1
403189138,379471460,Undirected,1
403189138,115056657,Undirected,1
403189138,65298623,Undirected,1
379471460,388579209,Undirected,1
379471460,114289767,Undirected,1
379471460,292731458,Undirected,1
379471460,403189138,Undirected,1
379471460,115056657,Undirected,1
379471460,65298623,Undirected,1
115056657,388579209,Undirected,1
115056657,114289767,Undirected,1
115056657,292731458,Undirected,1
115056657,403189138,Undirected,1
115056657,379471460,Undirected,1
115056657,115056657,Undirected,1
115056657,65298623,Undirected,1
115056657,175279455,Undirected,1
115056657,118891931,Undirected,1
115056657,172119666,Undirected,1
115056657,87579565,Undirected,1
115056657,82331347,Undirected,1
115056657,438145162,Undirected,1
146689771,3444457,Undirected,1
146689771,65298623,Undirected,1
146689771,438870954,Undirected,1
146689771,231266591,Undirected,1
146689771,384880903,Undirected,1
438870954,3444457,Undirected,1
438870954,146689771,Undirected,1
438870954,65298623,Undirected,1
438870954,231266591,Undirected,1
438870954,384880903,Undirected,1
438870954,364644581,Undirected,1
438870954,328535305,Undirected,1
438870954,136298971,Undirected,1
438870954,138560519,Undirected,1
438870954,110197151,Undirected,1
231266591,3444457,Undirected,1
231266591,146689771,Undirected,1
231266591,65298623,Undirected,1
231266591,438870954,Undirected,1
231266591,384880903,Undirected,1
384880903,3444457,Undirected,1
384880903,146689771,Undirected,1
384880903,65298623,Undirected,1
384880903,438870954,Undirected,1
384880903,231266591,Undirected,1
3444457,3444457,Undirected,1
3444457,146689771,Undirected,1
3444457,65298623,Undirected,1
3444457,438870954,Undirected,1
3444457,231266591,Undirected,1
3444457,384880903,Undirected,1
3444457,211552773,Undirected,1
3444457,446975320,Undirected,1
3444457,151112838,Undirected,1
3444457,87974748,Undirected,1
3444457,138818852,Undirected,1
3444457,226659574,Undirected,1
3444457,99041989,Undirected,1
150143147,300080455,Undirected,1
150143147,65298623,Undirected,1
150143147,112611030,Undirected,1
150143147,150307735,Undirected,1
150143147,144407494,Undirected,1
150307735,300080455,Undirected,1
150307735,65298623,Undirected,1
150307735,112611030,Undirected,1
150307735,150143147,Undirected,1
150307735,144407494,Undirected,1
112611030,300080455,Undirected,1
112611030,65298623,Undirected,1
112611030,112611030,Undirected,1
112611030,150143147,Undirected,1
112611030,150307735,Undirected,1
112611030,144407494,Undirected,1
144407494,300080455,Undirected,1
144407494,65298623,Undirected,1
144407494,112611030,Undirected,1
144407494,150143147,Undirected,1
144407494,150307735,Undirected,1
144407494,144407494,Undirected,1
297822226,158275175,Undirected,1
297822226,300080455,Undirected,1
297822226,94722436,Undirected,1
297822226,65298623,Undirected,1
297822226,198237070,Undirected,1
297822226,99647059,Undirected,1
158275175,297822226,Undirected,1
158275175,300080455,Undirected,1
158275175,94722436,Undirected,1
158275175,65298623,Undirected,1
158275175,198237070,Undirected,1
158275175,99647059,Undirected,1
94722436,297822226,Undirected,1
94722436,158275175,Undirected,1
94722436,300080455,Undirected,1
94722436,65298623,Undirected,1
94722436,198237070,Undirected,1
94722436,99647059,Undirected,1
198237070,297822226,Undirected,1
198237070,158275175,Undirected,1
198237070,300080455,Undirected,1
198237070,94722436,Undirected,1
198237070,65298623,Undirected,1
198237070,198237070,Undirected,1
198237070,99647059,Undirected,1
198237070,330803012,Undirected,1
198237070,53226006,Undirected,1
198237070,328535305,Undirected,1
99647059,297822226,Undirected,1
99647059,158275175,Undirected,1
99647059,300080455,Undirected,1
99647059,94722436,Undirected,1
99647059,65298623,Undirected,1
99647059,198237070,Undirected,1
99647059,99647059,Undirected,1
169890383,203770426,Undirected,1
169890383,65298623,Undirected,1
169890383,104455551,Undirected,1
169890383,121378112,Undirected,1
169890383,308369644,Undirected,1
169890383,103074313,Undirected,1
169890383,14631471,Undirected,1
169890383,110693117,Undirected,1
169890383,12800240,Undirected,1
169890383,141357738,Undirected,1
104455551,203770426,Undirected,1
104455551,169890383,Undirected,1
104455551,65298623,Undirected,1
104455551,104455551,Undirected,1
104455551,121378112,Undirected,1
186657514,151386578,Undirected,1
186657514,65298623,Undirected,1
151386578,186657514,Undirected,1
151386578,151386578,Undirected,1
151386578,65298623,Undirected,1
293293307,65298623,Undirected,1
293293307,377778245,Undirected,1
293293307,348154469,Undirected,1
293293307,219543293,Undirected,1
293293307,140403691,Undirected,1
293293307,399642103,Undirected,1
377778245,293293307,Undirected,1
377778245,65298623,Undirected,1
377778245,348154469,Undirected,1
377778245,219543293,Undirected,1
377778245,140403691,Undirected,1
377778245,399642103,Undirected,1
348154469,293293307,Undirected,1
348154469,65298623,Undirected,1
348154469,377778245,Undirected,1
348154469,219543293,Undirected,1
348154469,140403691,Undirected,1
348154469,399642103,Undirected,1
348154469,216173203,Undirected,1
348154469,280694748,Undirected,1
348154469,193131302,Undirected,1
348154469,409716558,Undirected,1
219543293,293293307,Undirected,1
219543293,65298623,Undirected,1
219543293,377778245,Undirected,1
219543293,348154469,Undirected,1
