Id,mmr
229100371,0
384533146,3798
86896191,3373
428660379,3383
114243611,3135
132868947,3113
180229220,2771
360466279,2418
114866562,3196
299615774,3256
135146319,0
162070349,0
161782534,3196
355922373,0
350114337,0
292229892,3159
60620676,3008
170894461,2933
127425261,3353
337569450,4108
373465612,3346
118092090,2701
259751619,0
269157104,4970
179662566,3600
127928422,1787
73785242,5102
87028162,0
359791289,2576
90244766,3054
108532952,3190
225674966,3206
134355925,0
368936821,3240
459854859,3407
121520117,3175
115144708,3200
253616619,3655
121631523,0
124614157,0
170615745,0
84120719,0
115926702,3357
23383056,3352
85698843,3186
11352959,3280
321193884,3389
124466264,3425
336399897,3144
129129937,3675
255299876,2120
133784342,3823
87360130,2628
274061400,3348
209849869,0
250214872,4716
406904847,0
282972732,3405
270751640,0
424837287,0
421140742,0
65467571,3927
88375420,3422
86781908,2662
440071079,3430
415923419,3208
167594945,0
121796179,4269
449182918,0
146170101,0
117085361,3234
253284013,3339
138227997,3364
141377588,3622
146871810,0
213687287,0
209183589,3261
395382814,3159
308150391,0
172886714,0
207261661,3456
163344206,2834
51348962,3286
241665634,2260
122580158,4304
335988794,0
304043942,3746
384131157,3211
169012944,3600
236980186,2879
295278767,2092
202211111,4256
7107482,3329
10694451,0
84833597,3894
226150381,2921
141414763,3397
116022225,2818
359869462,3957
151859044,3170
412398723,3464
207351089,3344
76740509,3934
453539590,0
419914690,3253
379623909,3004
22015060,3439
67615687,0
401238330,3294
105030718,3234
318428170,4293
1459338,3263
401473643,2254
393701110,2346
149493047,0
73702280,0
255580371,2845
37980641,0
150457215,2032
122121960,3577
187176978,3478
181251303,2862
130336046,3071
275826902,3236
312321006,3190
451659778,0
162780761,0
444757827,2876
414459368,3024
85074214,3010
152873607,2942
83972699,0
56778770,0
22456790,3038
205907035,0
81259448,0
34499939,0
111497626,3732
300080455,3038
149988069,3105
459233974,0
81761865,3162
120719747,3174
129463843,3221
155937187,0
73143079,3321
156870289,3067
275545376,2734
166611214,0
377408794,0
437706904,2956
40955766,3138
152188453,3287
385478765,0
1002638,2607
162039478,3117
182206171,0
222129171,3764
250990719,2617
418285222,3082
99397449,0
173042377,3389
276170366,2218
28173006,3442
111824166,3362
161003103,3081
308793715,2657
247770392,2942
166191400,3980
277610140,0
352306783,0
96050553,0
96434710,0
1013411,2951
123863108,3027
114081437,3093
161231482,0
194840807,2248
7761916,3090
50158633,3099
203581793,3380
87737430,0
122446929,3217
61654498,3024
372080517,0
65298623,0
110438918,3138
165204198,0
390463963,2030
288494202,3635
135548914,0
228650583,3011
363323713,0
174542527,2861
236212027,3798
84581013,0
148438095,0
308163407,4382
360373224,2361
345142627,4180
121448240,3056
356337659,2914
307102914,0
316025387,3220
164558445,3115
392322578,3408
421158947,3562
62897548,2694
86460352,3564
328261926,2543
115046457,2660
163957524,0
337186552,0
293149169,4044
309435290,0
171346236,0
169481722,0
117699281,0
417625544,3243
181966909,3400
427996772,3238
392911646,3401
223959781,3909
99386192,3005
184375441,3912
84729616,3138
40555982,3077
70024999,3205
49082691,0
104248947,3847
158080117,3849
111921209,0
374620910,4105
180835064,3984
140280674,0
145092996,3444
119483928,4124
185366759,3644
153877924,3134
97374587,3966
206001332,0
129446721,3623
164543615,0
48765081,0
303688190,3286
168757142,2401
150006879,2566
145618808,2111
62429711,0
102785717,0
105770480,3587
66200699,3047
47894609,3692
157419153,4409
302982815,3083
84662502,3575
153391447,3178
143043648,3423
182220253,3721
385933417,0
53266543,0
451191982,3364
429276143,3315
125317952,0
288662732,4335
158765173,3533
296112251,0
57576032,0
280654868,2907
184219860,2807
276613032,2956
388579209,2952
114289767,2973
292731458,2969
403189138,2844
379471460,3071
115056657,0
146689771,2945
438870954,3325
231266591,2996
384880903,3271
3444457,0
150143147,2478
150307735,2924
112611030,0
144407494,0
297822226,3005
158275175,2992
94722436,2717
198237070,0
99647059,0
169890383,2827
104455551,0
186657514,2077
151386578,0
293293307,2901
377778245,2991
348154469,3228
219543293,2917
399642103,3995
140403691,0
96570586,2508
125695587,3297
6914425,0
39592340,0
52671282,0
62662034,1774
86798388,4019
208474448,3974
123892079,3548
30568245,0
204251271,0
86752819,0
318317650,4386
93424796,2871
91373991,3651
134312666,0
249478071,0
91382534,0
176925524,2160
114912586,2821
188238872,2566
150080150,2845
136175995,2936
405604226,3029
217751498,3096
94117926,2719
48595413,2985
5360054,2478
131511953,0
156094894,0
289861294,3186
185808904,3255
199450564,2928
246835989,0
270598388,3174
349354892,3055
183926837,3120
64110462,3122
168660344,2922
101866832,0
320657062,3248
196082656,0
87479949,0
166924104,3174
210526147,3227
89699760,3308
80748541,2641
241334621,3218
296592834,3023
188973593,3115
167711055,3284
392734109,3076
368187993,2834
138257747,0
167076534,3311
4785887,3346
185494112,2862
85662300,0
175120508,4270
237445129,4084
198886400,2233
146583445,2228
281274378,2420
127705711,3923
143667962,3266
230190001,0
208510296,2800
449228796,3493
346983231,2889
152675583,3439
415579868,0
341673009,0
397580924,3029
153095188,3993
149322199,3249
289141024,3005
367494803,0
431298852,2927
377503012,2703
471582164,2650
467414296,2998
178524446,0
118360293,2894
125097816,3799
90347299,0
323183870,3101
381571434,3060
184490235,3284
375169363,3125
243737769,2886
131534596,0
196172071,4736
155391396,3430
310875163,3258
326518239,0
125078702,2635
445143567,0
374528383,2780
86757934,2997
413226416,3146
337075570,3371
155153331,2781
426317359,0
167440078,0
399726639,2708
235431171,3040
191290963,3301
221323933,3261
181619963,3155
366553980,3998
80515982,3256
64761938,3223
146518598,3120
40443120,3688
67067461,3039
4205760,4403
295201956,3879
123815324,4558
80464376,4109
63397894,0
70055286,5044
202596820,2802
245553888,4587
23018856,4210
16270365,0
81174455,3690
114707674,0
159179505,0
12096894,3164
126032684,3822
363054330,3373
173174776,0
231645753,0
357762094,0
71485912,3283
31436598,3263
118380668,3248
105935874,3393
404096814,3100
140901306,3213
118717419,3700
131865027,2680
384371114,0
97031036,3116
128119461,3065
290384646,0
76897437,3321
108980695,0
16522445,0
105218782,3102
218738723,2848
398418929,0
235691118,0
79093973,3501
10796441,3238
118477258,2852
133421728,3172
149898722,0
175279455,2991
183366,3388
40447704,2911
32478025,3121
41976651,4166
116299338,3607
2400790,3556
106130353,3659
343007728,0
172119666,4005
118891931,0
446610518,3588
210590329,3825
389175694,2989
140837658,3365
102007180,3192
122115959,3976
242950260,0
178028712,2867
201789434,2958
244627291,2982
130510828,0
235763111,0
63425609,0
354116833,3556
162765285,3686
308143688,3627
115785493,0
69313573,0
86042039,3821
106765731,3459
184516047,0
464197118,0
75035727,3165
358739609,3817
128106302,3107
106883898,3219
192579227,2172
292473376,0
98676096,0
162467096,2490
205169542,4133
184716398,0
123643280,0
254282448,0
137150995,3508
397378549,3418
117937663,3734
331125689,3324
84436083,3548
175566713,3927
169278414,3090
163934987,3553
125175694,3604
206108431,3165
152673186,3877
207336383,0
85238889,0
109237270,4425
129189488,5028
61303918,3456
74973105,2851
155474857,0
93980822,0
133660735,3124
177167228,0
106761310,0
118734998,2784
161391071,2713
24171473,0
368875858,0
122382257,3007
52837219,2754
179208147,0
53467432,0
148229601,0
79459257,0
44430021,0
46579774,0
86278451,0
2777920,0
166718111,0
306469824,0
191863093,3376
105742800,3877
292065974,3694
346312198,0
132361029,3206
112052684,2965
109508734,2551
234265826,3333
75734517,2987
163952753,0
167132914,0
210182342,3230
96410401,0
156325839,4764
369105338,2563
390256332,2475
185316487,3042
396739789,2884
113513554,3220
333137105,2840
121745713,0
11011367,0
101167008,0
22405582,3387
94260289,3543
206579009,3775
97008026,3217
87355579,3759
291771388,3884
71522417,2581
142639385,2190
399654403,0
91359795,2943
107522981,2895
118822536,2892
15048082,0
172199571,3125
86870651,3119
402396268,3023
169381356,2978
374696986,3071
207347044,3951
406914265,3072
99374918,3123
126470030,0
20736541,0
14056861,3226
116067922,1924
270381512,3033
221944875,3101
10053476,2986
437557839,3033
102240130,0
8701250,0
123777903,3071
12076149,3435
86457390,3312
123837261,3233
173069038,2919
10805305,3406
72046975,2944
1083652,3078
439519004,3014
174060391,3085
88850282,3419
132596819,0
134183548,2425
200364444,2957
433653458,3422
77512704,3226
123606904,3108
92860506,3372
351657796,0
145804929,0
88831114,3125
293537102,2831
148970242,2926
206474463,3297
29237396,0
171882247,3426
84346243,3222
141728073,0
42073071,0
301337097,3105
324235136,3195
260316741,3268
121545032,2897
105726190,3837
192169851,3043
19824374,3571
119750810,3470
219288091,0
116219369,3209
174236812,3250
199894159,3236
88213214,3349
95327774,3413
73094944,3453
105791743,0
128614241,3162
440889325,3301
118022909,3137
85031703,3620
255096455,3161
381621555,3530
388430754,3855
434085037,3500
146535459,3407
232998721,3369
50712119,0
121193081,3004
255806940,2850
81471084,3112
110675840,3035
90360890,2238
19400462,2906
147221354,0
111494860,3572
94025650,3222
102536328,0
4585,0
133069377,3413
113084913,0
387552088,0
133446463,0
158573154,0
133654353,0
105144148,3275
105850101,391
120307152,3279
104476308,0
113493951,0
53928604,3166
162763360,3399
123846465,3097
393543709,2761
12073320,0
45834536,0
10231107,0
113701344,0
201482037,3156
81437052,3560
158791203,3242
30609110,2918
78324403,3054
121467622,3351
109678353,3650
138162344,3433
125432856,2913
222055639,0
211834453,0
93870898,3030
351411135,3584
333619493,4011
39466276,0
125720669,0
103747079,0
132545992,3375
181045579,0
236512137,0
181592873,2358
123398683,0
108681857,0
144362452,0
108508322,0
65131622,0
114811444,3218
343353620,3294
90298468,3102
86897691,0
179647496,3345
104893259,0
244730872,3046
312099066,3156
83533936,3225
297844751,3101
287296868,2969
137983406,3360
119935517,3039
134737043,3887
410134562,3465
442579004,0
114680694,0
162819814,0
407253959,4735
183314840,3370
332440316,3683
207374706,3157
391667077,4414
138898352,0
151407030,0
117011021,0
116260491,2340
61460722,3061
345635105,4000
122310650,2908
176048074,3653
138053672,939
149378429,3188
99606303,0
6999772,0
389302407,3059
457339716,0
206047605,3543
30150071,3770
16876048,4277
256176551,0
137161663,0
34541629,0
2453740,0
195671829,3069
198745952,3008
71343124,4395
35122734,2721
79091437,2850
130623876,3801
103203635,4720
98978452,4714
191847019,3187
112142766,0
115817527,0
211447642,3188
169055171,4602
175450558,3584
240910749,4228
94336587,4963
438958542,0
186664534,2911
99346089,4070
151921704,2645
137493177,0
86907424,3331
156048003,4155
383590260,4391
116286656,3268
103580042,0
93909997,3289
260461436,3064
118471271,0
126173760,2676
136764999,4209
220218906,1115
126979557,0
51037820,0
64668901,3780
56127242,3738
119097125,0
194124387,0
157474520,3602
126363771,3632
173995052,3984
173241849,0
113643256,3093
38761646,3648
161576752,3621
256482791,2364
431966742,3108
194841040,5432
116566965,3821
163341783,4759
172847480,3072
354881712,4329
183909394,0
110163825,4012
134817658,0
171616906,0
205735776,3621
68770565,3526
128336760,3392
191055340,2828
193473637,3192
191108455,2834
197950706,3437
95236455,2862
180562385,3658
220065118,0
191156473,0
193318376,3648
81237138,3014
107873361,2696
158111562,3107
202463150,0
202021162,0
114370413,2375
152347125,3123
130073509,3929
229185534,3632
134460923,0
130521658,4581
225007745,3033
116278169,0
329755987,3078
112846521,2956
308396497,3059
137492544,3003
97614802,3086
101715404,0
99364578,0
114791433,3037
37371358,3143
389758579,3026
466956427,2966
157361454,3658
216204413,3038
398994026,3124
40298585,3144
254646399,0
242081224,0
195478841,3432
10369920,3110
64735141,3129
199063558,2514
84480919,3688
107598896,0
378635528,3104
145904491,3004
76276290,3081
347932452,3187
426899663,3345
229331355,3137
156392697,3000
197682655,4003
366252972,3616
200807676,3364
285591364,3367
158876737,3176
375541302,3060
468846813,0
153860217,3217
409965217,0
137820612,3043
5154343,2987
87261552,3931
416097762,2925
114757882,4036
126373310,0
93871595,0
226659574,2548
123463462,2961
351130893,3333
303068536,3537
14631471,0
64735030,0
116604075,0
244855913,3016
80658201,3030
148278020,0
190209734,3251
291932420,2981
78851458,0
125444116,0
106089651,0
109142153,0
8132144,3066
72370057,3167
88254918,0
195136252,0
121570846,0
105823489,3286
5010178,3147
177458279,0
156999,3000
196515169,3039
191631127,3123
38372,0
135964742,2816
93459822,2679
82791570,0
172536451,0
171332799,2201
229603473,3081
83104793,2869
41593178,2610
174307801,0
81578082,0
308369644,2901
103074313,3115
110693117,2917
141357738,3016
12800240,0
117807864,3479
347967274,3913
47913124,0
113654151,0
150880198,0
157277648,2759
100628901,2762
158494652,2860
433176285,0
99881356,0
15748115,0
86441031,0
115488699,2908
240892615,2616
316976049,2887
156905624,0
686173,2818
137932041,3017
83897423,0
70123991,2662
180433105,3151
111267964,2831
433204572,2905
114795011,0
349059137,2923
81790372,3194
322497605,2895
421703724,0
31998314,0
446975320,3438
151112838,3179
87974748,3389
138818852,0
99041989,0
90870028,3064
111755050,3679
85033915,3347
160803253,3414
191404008,3179
189870645,3206
70571144,3110
408591095,0
220882257,2977
58348123,2809
197366165,0
4119144,0
193365241,2599
383880187,0
389564585,0
433504753,0
153027681,3048
217543737,3274
144586009,0
321848629,0
164826736,0
148481761,3374
179495481,2770
156170095,2478
169925020,3080
116907484,0
138921300,0
135181940,3419
412983024,3179
42894983,0
312497651,2709
207493541,3063
81098814,0
25315791,0
172678705,3199
54409295,3177
139639772,2986
199210360,0
108576125,0
189759172,4044
108575625,3338
139297810,0
239293809,0
216701385,0
46306212,2907
65025405,2928
195832076,0
8586490,0
147995292,2871
73681279,3244
369659376,3196
240871859,2293
331752161,2598
185825788,2761
67210756,2841
104821616,2986
251831237,2997
45341685,2788
322157464,0
157452310,0
129873311,0
200346122,3522
402566959,3009
461332018,2981
187555918,3037
154556897,2938
87135146,0
299964116,2342
112229566,2923
175323506,2885
66471148,0
143487825,3449
296774499,0
31505444,3357
14154641,2826
118465635,3163
236217,3050
119515101,3192
361699693,3176
157642113,3204
197575698,3551
111188630,4434
148382838,4000
116920591,4345
327609208,0
149906036,0
118528655,3004
367429797,0
253834769,0
130815085,3330
173715763,2942
100701667,3118
158238592,3341
376713818,2860
113814183,3130
112837634,0
380008423,3072
989741,3097
213665809,3060
430039803,2971
48518751,2591
170098414,2822
100446179,0
111093615,3047
114895449,2823
106815301,3025
208552426,2992
298500444,0
113921494,0
50001277,3229
348369309,3146
223839365,2169
140421653,0
426734215,0
365821252,3744
449726744,3024
170312455,0
52917345,2877
81782574,2956
145671671,4126
207928975,3146
444064101,3509
163142595,2973
224105370,3575
251104953,3079
199749682,2799
76115426,3124
58873409,4251
99992421,2722
103882964,2883
135954131,3287
71346132,0
117097089,0
127605159,0
62072546,3511
101159981,3156
125547432,4021
213792113,3838
120875440,3563
180232427,3034
414019365,0
152587532,3225
131406263,3110
105563631,2989
139285648,0
7358653,0
168140728,2489
212640381,3092
84748660,2526
248969484,3277
123700958,3146
229522275,3234
83847929,3305
389858081,3573
351869776,4536
187146904,3013
131233516,1228
285734460,0
53787397,0
123372738,3860
86985492,0
82482915,0
198670178,3025
168911299,0
83607986,0
254747939,0
105264902,2646
75418108,3552
305224001,0
87528771,3411
343662175,2309
189212415,2514
381254463,2975
113113132,0
121052562,4375
344429164,2923
387061183,3294
112826104,3015
13612348,4496
123490502,2046
193275530,0
344594708,4107
138199643,2834
237907187,0
354405822,2540
265937592,3889
237793051,0
474722325,0
354826798,2705
100350225,3456
119100112,3111
127471687,0
175002076,4011
282930618,4008
93493441,3786
126998410,3264
105051061,3828
68451706,3045
39798810,3819
132096115,3806
126772849,3929
124072141,3567
191007945,0
155452554,3083
45460151,0
180886827,4848
303744329,1356
420463140,0
224240593,1924
69980673,4051
125460550,0
6891740,3280
163396725,4100
113432284,3409
113404519,0
351214534,3265
455349768,3517
109187540,3455
315746374,3531
81810545,3627
154692106,3868
163909370,3777
193785031,0
150657644,0
368183476,0
180989084,0
86714863,3482
144115478,3664
377261771,3626
416103952,0
85210722,0
132973922,2791
44366807,3628
132462214,0
133868437,3290
102612423,3393
219322019,3435
174522942,3251
124590366,3493
155643919,3846
56863548,737
101791889,4239
174142423,3998
6653333,0
86735631,0
315548516,0
90884912,0
104329369,0
188472565,0
119522045,3490
364019391,3735
98182412,3430
109860116,4123
78963169,0
39440403,3122
212012031,3039
124702677,3321
191574644,0
392750206,0
140219044,3304
100048000,3342
28934471,3284
30800966,3199
82630794,0
5335436,3531
81238208,3479
154943417,3513
176710020,3421
278010360,0
132700123,0
131121112,2862
102160422,3484
446810032,0
131194075,0
357431422,0
137746027,0
354090426,3381
36234816,3400
63352071,3473
100335348,3365
38154012,3550
40958934,3503
110600617,4013
174020486,3447
103528676,0
317892741,3818
102966036,3575
20561680,3013
281879780,3567
206693987,0
51342105,3506
212745270,3170
318792385,3505
418622020,3581
138014779,3342
4367036,3608
150595631,3515
349531945,2666
44002533,0
158635732,3427
146302054,3900
134249337,3615
86755857,3681
351503261,3251
88429340,3426
89866983,3380
69513702,3342
116618510,0
342136048,3128
57746797,3292
286877006,0
378772153,3903
50911181,3341
438125014,3289
124389231,0
40650595,0
115149896,4222
126536778,3092
17741615,3589
128663179,3002
417299304,3317
176678019,3479
401152251,4043
188848258,3001
174064427,3557
331050854,0
191469246,0
184533117,3170
156216278,2984
200106614,3022
266932000,2343
180310366,3184
31509742,2950
256896800,3057
190455115,3091
372545882,3363
36387395,0
176683112,0
345480523,3102
34683281,0
35600418,0
377795914,3607
425334347,2959
147779705,3270
152169002,5131
434707772,3253
347996108,2792
196427915,0
177632786,3529
231936738,2878
240394525,3142
372209358,3273
198107641,3048
117587439,3897
339474423,3274
160112717,2981
139028151,4020
175984337,3260
367101321,3244
40132033,0
100173567,2639
261111092,3577
164101931,0
297888108,4105
57524797,2168
173245427,3515
186758428,3291
87200802,2699
127643272,0
208173125,3047
189441761,2656
335345325,4308
410545943,2530
136301585,0
335856246,2952
204520043,2562
385803537,2891
102099956,0
67784624,2807
158135942,2908
300918448,2047
207133241,2634
437482460,3035
191596518,2826
45542765,0
177737181,0
134920928,0
124098014,1711
101744374,0
453477211,0
141652478,3137
103236550,0
454294075,0
169649368,0
124703873,0
450729159,0
396484608,0
207044965,0
363162547,0
438901122,0
202818753,3216
199601938,2596
199921301,3003
444889135,2628
278780472,3206
149671039,1612
422370313,2428
32746106,0
215663266,5238
421371467,2572
84001015,2323
189743238,0
344494073,2986
140830029,0
189715056,0
190647213,3089
140351173,2659
123217652,0
135287562,4026
48787702,2320
53449677,0
327781711,2322
201800221,3302
155249606,2974
298619387,2890
344464288,0
143784686,2417
112474835,2358
160588144,2995
222423738,3088
122553905,0
118738890,0
203398853,2348
272767528,2578
125576168,0
271894556,0
173681650,0
143343070,2670
83185384,2025
367455622,1937
299394602,3049
317187035,3057
125304327,2945
202376579,0
351455481,0
221453570,3339
166667105,3068
92109704,3004
148796663,0
191847855,1910
177219464,2782
123137392,3051
125653731,2742
201478323,2621
359231214,3003
176055858,2156
118025559,0
121843667,3722
125835045,2647
84874130,0
89276373,0
110352208,0
215623393,3266
215731441,3471
198849219,3888
242535264,4050
384805402,0
113466091,0
135607516,3642
137762179,3482
243826351,3127
108691392,0
149634309,3006
120164966,2214
168104195,3101
92581052,0
294770184,2688
320573378,2886
301400906,2823
237680966,0
339686418,0
351017117,3797
332759621,2620
313945462,3528
171942897,2182
114288403,3062
107318069,3739
63192007,3663
181181727,0
186780508,0
187095193,3177
245020213,3237
121449656,0
136298971,3037
387668895,2986
41948694,2954
33645371,3091
373520248,3248
197685808,3074
446527024,3378
155004538,2261
183747455,3610
135213448,0
98532048,2919
427735488,0
104996757,0
299100561,2448
165672519,3050
373468055,0
242009472,0
86252950,0
226066193,0
108300374,748
415597050,2384
4455010,0
155134832,0
148156927,0
118235883,0
58129298,3627
57553771,3062
159487805,0
86760483,0
107268201,3532
237838665,3223
42370444,0
26134618,2494
128645045,3978
108057726,3089
72474222,3515
107404246,3388
60096520,4021
136759132,0
201003795,0
101531076,0
25399178,3751
126162598,3400
23009588,3635
11160553,3654
107886659,0
88380566,0
167177839,0
180911820,3027
118325723,4041
74659465,3745
87637164,3167
307094,4577
105959426,0
120871576,0
1900588,2960
27568259,3640
165031595,4009
18228545,0
206600924,0
100646500,3877
107209996,4176
125260309,2743
150560975,3185
81663426,0
82022670,0
107590915,3480
24264827,3627
142249335,3504
394937904,3088
115148396,3454
431151769,3313
118323592,2941
36325674,2924
216173203,3188
53793503,0
341974790,0
197464179,4114
77333343,4046
11852200,4112
107066595,4605
46323281,0
150291439,2842
334808905,4302
373296579,4493
40373395,4562
38622636,0
170134314,0
86725917,5002
227489850,3322
70851629,4054
16954726,3562
8083434,5797
15374661,0
56612582,0
96873777,4242
42136482,4430
167896885,4021
171637004,4090
61997439,0
157232260,0
7285232,0
230236099,4657
116135379,5020
128641664,4264
49943788,4044
52028734,3191
430915504,810
432730308,3
86464338,4747
31680352,0
86766280,0
145462696,0
315034171,2975
115575674,3244
8110041,3108
179164131,3026
219101858,4209
177508033,0
233912413,2338
415715049,3007
62030883,3025
164150580,0
98254390,0
37064310,3424
308398197,3087
23170778,4010
1887015,0
36084558,0
157960248,2924
199193220,3312
207191556,0
132988488,2903
122517309,2982
176982874,3410
127190376,0
94916524,0
154770520,0
195705510,3128
86500936,3307
253805295,3021
207317091,0
338490111,0
135218246,0
139408384,0
70418056,4002
90415702,3528
86765834,3855
67900757,4083
24073802,3460
1003340,3787
83830140,4148
126313723,0
137184817,0
23937118,3650
33095688,3601
71954932,3845
6131220,3790
194702846,6021
144058659,3864
143692223,0
52040080,0
128491644,3602
149050347,3849
86918150,0
313658479,4100
83014983,4061
96442216,4121
165778108,0
24278651,3897
155215938,4006
109193604,4019
119157170,3215
122033035,3949
153973365,0
83200343,0
352877180,2947
86771386,4287
410345842,3646
290034622,0
70852931,0
49248517,4323
355694096,3628
389999709,0
116176414,3507
120657952,3845
104379865,3653
91473469,3912
179202231,0
212842025,0
167566159,4636
32881392,4012
108444644,0
107200580,0
70294629,0
433482304,3284
436705613,3036
399655102,0
411987228,0
462347073,3634
121601685,3116
206799001,3625
243048668,3600
87514014,3504
171364243,3648
110307648,3739
174523853,3052
118938839,0
361121580,3676
178404165,0
126633354,3948
124893069,2879
50069163,0
280694748,3379
193131302,3218
409716558,3102
418893082,3206
183109752,3011
359401373,3661
374098819,3923
401607090,3140
127607090,0
225471081,0
186784120,0
89643392,0
234714914,3699
168291361,3493
112039871,3391
190781992,3275
341430138,0
188308311,0
254560921,2389
380107023,0
327679748,3365
196349768,3408
69056897,2837
152797577,3982
11461140,0
115022612,2977
97623972,0
58693476,0
190477092,3196
125739060,3575
154923415,3266
148889303,0
451749466,0
136431579,0
414569188,0
400632755,0
412503839,0
224048567,3124
405403955,2991
239058818,2930
410586428,0
337522985,2989
157240471,0
169051221,3002
160533111,3216
231880151,0
101223214,2547
410979382,3028
148677101,3003
351143440,2893
157022892,0
82410395,0
156786067,0
57983261,2667
64503294,0
116068966,0
327439998,3011
77120865,3256
373710628,3217
133350733,4014
301680911,2945
451479258,2684
417978990,2924
107657758,0
373147410,0
234996895,0
96714204,2699
350859180,3278
7174512,0
115279950,2634
185801230,3169
326568851,0
358465522,2509
151014997,2675
162318380,936
163473280,2624
328824414,3160
200510273,0
27943431,2645
247338,2565
26725289,0
94189740,0
27013421,0
182478708,0
320141043,3116
313485951,2777
78160080,0
377528279,0
156506231,0
120985108,2717
12686226,3237
391124330,2678
84176862,0
187375330,919
149888339,2622
38228580,2382
29875821,0
36767627,0
110632321,0
433188106,2615
114311578,2347
287028344,2680
315458838,2908
212463562,2715
10930743,0
110528899,0
200901777,0
75387701,2605
157396269,2800
91835702,2714
17723340,2798
52271343,0
138349062,0
109596618,0
40485863,0
100598905,1813
67427209,3132
459651262,0
135248187,0
270350816,2821
371148320,0
41132215,0
190790065,2745
1285965,2661
84419008,3098
191255685,4054
21547571,0
216591922,2943
114956100,2887
200039763,3053
126341875,2817
214399627,0
136431149,3001
114113708,3017
67616827,2675
113805756,0
54112265,3150
97464952,3034
77416925,3011
84499110,0
379343012,3477
102676561,4554
80334359,0
78942995,0
115474871,1626
89009893,0
111106798,0
310896877,2244
102541835,0
158923568,0
85504624,0
159540315,0
94576558,2838
13375180,4004
112268272,2796
45557874,0
670906,0
154921382,0
86322094,0
126414947,1335
162666307,3186
101139645,2472
151570081,1908
136157240,0
240029506,3045
222308725,1587
204885425,0
64259147,0
323152310,3146
292755420,3136
437796689,2787
118515423,0
149999025,3144
134833213,2944
215244146,3292
269967524,3411
28807518,3344
224217735,0
157199911,0
134081186,2909
89396598,2998
121557090,4116
127916101,1718
292923760,3183
47388922,0
56991533,0
205858934,3104
110275690,2679
314028369,2664
435687888,3097
185245129,2521
247887292,0
295947816,2998
326698726,2849
131172343,0
220320250,2512
98375414,2526
117933372,2729
391524023,2502
231546094,3011
307184591,2454
104538027,2875
18389369,2857
446040572,2983
220245578,2990
142752150,2779
185132502,0
360545941,3048
426030704,3162
297326095,3092
437355874,2955
121383670,2466
123458755,2452
126170024,2981
111869733,0
454760497,0
8895887,2443
152904592,3179
122280080,2825
119464894,3046
406692929,0
212464731,2995
204958086,3042
209210910,3003
302261716,4450
91561640,2918
167720314,0
390689841,4571
130716758,4594
82228037,4741
204855175,4356
21173439,4421
121278795,4014
59373442,0
141176089,2316
370430785,3637
359984487,0
341268899,3063
152943849,4549
52537212,0
112376620,0
416148450,3930
43289542,4451
113474070,0
124517351,0
430099155,0
232399100,2836
113716928,4674
91979149,4827
277580086,5014
112393188,4313
126453192,4398
67718142,4289
224655922,4755
236012835,4543
397366895,5049
71827265,4723
317806474,4170
108130291,0
109219332,0
114218029,0
385342416,1455
416302745,2148
104214904,4788
92820245,4817
134431104,4218
80362505,4521
367075831,4365
45937452,4623
119621019,4597
88144685,4855
117244815,4447
158873926,4396
134121936,4485
181229517,4580
185502543,0
118399472,0
108889703,4531
100761194,4902
257112676,4372
94348434,3984
154207658,0
286642866,0
17272216,3175
140351259,3169
131449454,3331
175584497,3120
86761097,0
108373381,0
324818964,3792
272577168,3044
197954627,0
422080934,3006
149460912,2711
238097410,3480
141657864,1902
345000791,2687
359219004,2158
470698399,0
308860825,3156
211961487,3255
353441514,3097
450892442,2996
330735423,3581
284641880,3430
117857114,3246
153872555,0
310790728,3776
180739129,2883
139339658,3149
100155629,2983
10227659,2804
251657571,0
141676497,3678
244442223,3087
317522154,2743
4839414,2596
146974720,0
171120864,3530
280063526,3607
370652692,2977
196487274,0
134506980,3114
175277485,0
143902466,3221
464734467,0
290102340,0
80006979,0
220195777,3207
142154856,3094
172088430,0
234928371,2754
139127185,2693
320970590,2352
140879560,2949
89393121,2775
198162875,2634
19296912,2634
128922900,2656
144763654,2420
349357119,2854
51021244,2658
126253592,2607
118462758,0
135128398,0
105459464,2768
177849208,0
275605630,2584
111684836,2515
63656880,2446
410047918,0
122740366,0
133526094,2999
92914721,2709
137230183,0
63923616,0
40447088,3109
61479227,2629
525977,0
136463380,3821
165796027,0
218672078,772
108703658,3017
250732139,0
320870184,0
100595423,3241
83122787,2047
160014892,2863
194673339,2016
401608640,2789
235729526,0
332754497,2658
93956229,3244
308931113,3182
52748888,3498
32636690,0
176872056,3328
191179328,3258
103820619,3384
93651230,3544
332429255,3415
97582939,0
184139801,0
101804385,0
376838896,0
122242104,3287
370183092,3330
184007406,3082
190718747,0
208394607,3709
71625945,3456
173190077,0
133769012,3277
352164483,3256
152248398,3309
365778119,3680
293887710,3455
67620350,0
114082589,0
217779933,3282
128962287,3240
162193389,3221
144500666,3273
192876236,3231
211127578,0
115513205,3526
124372101,3550
353510355,0
368973575,3421
140333983,3316
28022464,3582
130614096,3252
78809815,0
445851753,0
409656654,0
160951309,3056
125201442,3745
313698505,3296
218183787,3216
209850569,0
158511626,0
185697292,0
392432064,0
122546840,4840
218704709,4661
321560496,4760
87976942,0
228293910,2948
166722718,3347
155347918,3893
116856542,3125
118592443,3339
